Date,Continent,Customer_Name,Turnover,Profit,Profit_Margin,Total_Order,Return_Rate,Product_Name,Product_Subcategory_Name,Returned_Product,Category_Name,CM_Turnover,CM_Order,CM_Return_Rate
2023-10-14,Europe,Customer 285,183.7,15.6,8.49,7,6.51,Gloves 9,Gloves,,Clothing,179.3,7,6.92
2023-09-02,North America,Customer 262,583.04,128.62,22.06,9,9.39,Locks 8,Locks,,Accessories,672.21,11,10.2
2023-09-20,Asia,Customer 274,2840.58,338.6,11.92,10,3.35,Jerseys 10,Jerseys,,Clothing,3241.22,11,3.37
2023-05-17,North America,Customer 684,1135.24,287.67,25.34,4,8.49,Mountain Bikes 8,Mountain Bikes,,Bikes,1084.0,2,8.52
2023-01-08,North America,Customer 363,326.0,31.07,9.53,5,5.87,Gloves 5,Gloves,,Clothing,323.28,4,4.79
2023-11-26,Australia,Customer 975,1668.36,255.43,15.31,7,4.13,Saddles 8,Saddles,,Components,1533.75,9,4.32
2023-03-03,Europe,Customer 443,3817.79,1013.24,26.54,5,5.96,Chains 7,Chains,,Components,4357.08,7,6.1
2023-12-30,Africa,Customer 711,1777.44,244.93,13.78,9,6.22,Water Bottles 4,Water Bottles,,Accessories,1736.13,10,7.38
2023-06-24,Asia,Customer 21,936.34,193.45,20.66,6,0.17,Jerseys 6,Jerseys,,Clothing,828.93,7,0.15
2023-10-15,Europe,Customer 972,4801.71,629.98,13.12,5,9.47,Locks 1,Locks,,Accessories,4214.31,4,9.47
2023-05-26,South America,Customer 34,2732.15,580.86,21.26,10,0.03,Chains 6,Chains,,Components,3204.43,9,0.03
2023-07-20,Africa,Customer 535,492.51,110.32,22.4,4,5.64,Gloves 7,Gloves,,Clothing,451.36,2,4.98
2023-01-27,Australia,Customer 986,2697.48,333.14,12.35,8,9.42,Chains 3,Chains,,Components,3079.09,8,10.95
2023-02-15,South America,Customer 415,3333.73,510.73,15.32,5,1.97,Lights 3,Lights,,Accessories,2791.91,4,1.58
2023-12-03,South America,Customer 246,3495.3,261.8,7.49,8,3.38,Shorts 3,Shorts,,Clothing,3152.87,6,4.04
2023-09-01,Africa,Customer 955,4435.59,696.39,15.7,5,0.55,Mountain Bikes 10,Mountain Bikes,,Bikes,4863.67,6,0.61
2023-04-07,South America,Customer 670,1387.24,238.74,17.21,3,6.04,Road Bikes 4,Road Bikes,,Bikes,1213.3,5,6.88
2023-04-09,South America,Customer 920,3765.12,426.96,11.34,1,5.4,Mountain Bikes 2,Mountain Bikes,,Bikes,3133.18,1,5.04
2023-07-06,Africa,Customer 194,3353.54,1005.73,29.99,5,5.99,Helmets 8,Helmets,,Clothing,3938.44,5,6.73
2023-08-03,Africa,Customer 614,2405.41,509.95,21.2,7,8.9,Lights 10,Lights,,Accessories,2809.96,9,9.17
2023-05-04,Africa,Customer 513,2139.23,624.66,29.2,9,0.59,Water Bottles 3,Water Bottles,,Accessories,2420.59,7,0.7
2023-06-25,Australia,Customer 995,4131.55,879.61,21.29,10,8.83,Pedals 10,Pedals,,Components,4395.77,12,9.58
2023-03-03,Asia,Customer 370,3978.83,883.7,22.21,8,5.59,Helmets 2,Helmets,,Clothing,4169.51,9,6.56
2023-06-06,Europe,Customer 752,4700.84,1044.06,22.21,8,0.79,Brakes 10,Brakes,,Components,5003.44,6,0.79
2023-05-31,Australia,Customer 796,2922.84,800.27,27.38,9,3.78,Mountain Bikes 9,Mountain Bikes,,Bikes,2788.83,8,3.29
2023-02-22,North America,Customer 712,2354.89,198.99,8.45,8,9.51,Jerseys 1,Jerseys,,Clothing,2089.45,9,9.3
2023-07-14,South America,Customer 972,4264.52,509.61,11.95,6,0.34,Gloves 9,Gloves,,Clothing,3702.71,6,0.37
2023-03-13,Asia,Customer 495,4123.3,1004.02,24.35,2,7.89,Mountain Bikes 5,Mountain Bikes,,Bikes,3514.75,4,6.94
2023-07-22,Europe,Customer 153,2060.29,119.29,5.79,10,3.17,Lights 8,Lights,,Accessories,2232.23,10,3.54
2023-09-07,North America,Customer 656,2251.31,165.02,7.33,8,4.08,Lights 5,Lights,,Accessories,1963.29,7,4.81
2023-04-08,Europe,Customer 44,971.89,195.16,20.08,1,1.86,Shorts 5,Shorts,,Clothing,947.17,-1,2.22
2023-12-29,Europe,Customer 261,57.69,16.08,27.87,8,5.63,Mountain Bikes 1,Mountain Bikes,,Bikes,47.78,8,6.37
2023-11-24,South America,Customer 134,1167.55,97.96,8.39,8,7.47,Pedals 7,Pedals,Pedals 7,Components,1130.05,9,7.4
2023-11-02,South America,Customer 183,4615.7,479.57,10.39,3,8.34,Water Bottles 1,Water Bottles,,Accessories,3943.3,1,8.35
2023-11-18,Europe,Customer 809,3757.5,1124.62,29.93,1,4.49,Saddles 8,Saddles,,Components,3632.66,1,3.96
2023-10-30,Australia,Customer 623,2445.19,665.34,27.21,8,0.66,Jerseys 7,Jerseys,,Clothing,2307.49,10,0.58
2023-01-27,Europe,Customer 173,565.24,128.82,22.79,9,5.91,Saddles 10,Saddles,,Components,575.56,10,7.05
2023-03-19,Africa,Customer 971,2279.09,250.47,10.99,1,4.71,Locks 7,Locks,,Accessories,2125.06,-1,5.6
2023-10-06,Europe,Customer 836,4450.12,898.48,20.19,3,4.59,Locks 1,Locks,,Accessories,3896.08,5,4.41
2023-09-29,South America,Customer 831,4077.73,643.06,15.77,3,6.89,Water Bottles 10,Water Bottles,,Accessories,4032.26,5,5.56
2023-10-07,Africa,Customer 603,1315.68,81.31,6.18,6,7.61,Lights 4,Lights,,Accessories,1126.47,5,8.83
2023-11-24,Australia,Customer 194,1048.17,303.34,28.94,10,7.2,Water Bottles 3,Water Bottles,,Accessories,1083.47,10,7.75
2023-04-21,South America,Customer 773,2736.95,196.51,7.18,4,8.83,Gloves 9,Gloves,,Clothing,2372.07,2,10.02
2023-12-19,South America,Customer 963,4515.36,1156.38,25.61,1,4.83,Saddles 7,Saddles,,Components,4773.82,-1,4.41
2023-06-15,Asia,Customer 865,2896.82,464.36,16.03,3,9.7,Chains 9,Chains,,Components,2659.74,1,11.27
2023-06-18,Australia,Customer 909,4398.18,1232.81,28.03,10,4.85,Saddles 8,Saddles,Saddles 8,Components,3747.82,11,5.68
2023-08-11,North America,Customer 650,2932.45,172.13,5.87,2,2.02,Shorts 3,Shorts,,Clothing,2855.91,4,1.66
2023-05-09,North America,Customer 941,2024.72,285.69,14.11,10,7.84,Gloves 9,Gloves,,Clothing,2184.31,8,7.05
2023-05-26,South America,Customer 316,4610.06,672.61,14.59,1,5.21,Lights 2,Lights,,Accessories,5398.0,0,6.09
2023-04-13,South America,Customer 205,4546.11,846.49,18.62,1,7.6,Water Bottles 5,Water Bottles,,Accessories,4726.78,1,6.79
2023-10-01,Europe,Customer 553,4205.71,685.11,16.29,10,3.52,Locks 8,Locks,,Accessories,3554.38,10,3.3
2023-01-26,Africa,Customer 497,4256.03,526.47,12.37,2,6.58,Jerseys 5,Jerseys,,Clothing,4675.35,0,6.58
2023-06-12,North America,Customer 797,3180.09,535.21,16.83,1,0.05,Shorts 5,Shorts,,Clothing,3267.38,3,0.06
2023-07-24,North America,Customer 737,2993.21,857.55,28.65,2,7.49,Locks 1,Locks,,Accessories,2422.53,2,8.51
2023-03-25,Australia,Customer 390,3906.46,432.84,11.08,2,1.98,Saddles 7,Saddles,,Components,4061.59,1,2.15
2023-08-04,South America,Customer 640,2072.59,617.84,29.81,4,3.46,Road Bikes 9,Road Bikes,,Bikes,1734.96,6,3.19
2023-06-14,North America,Customer 767,4427.46,1187.0,26.81,1,1.78,Saddles 9,Saddles,,Components,4654.05,1,1.6
2023-01-27,North America,Customer 829,3079.75,448.72,14.57,8,3.53,Road Bikes 4,Road Bikes,,Bikes,2812.36,8,4.1
2023-08-22,Australia,Customer 387,4086.96,1096.12,26.82,8,1.6,Chains 3,Chains,,Components,4348.6,6,1.69
2023-02-17,Asia,Customer 378,2024.11,572.42,28.28,10,9.44,Shorts 1,Shorts,,Clothing,2343.26,9,8.35
2023-06-21,South America,Customer 632,2754.66,641.84,23.3,3,4.98,Road Bikes 1,Road Bikes,,Bikes,2518.57,3,4.13
2023-03-09,Africa,Customer 7,4792.87,1409.58,29.41,9,3.97,Water Bottles 8,Water Bottles,Water Bottles 8,Accessories,5041.25,11,4.24
2023-10-12,Africa,Customer 401,3368.35,628.87,18.67,5,8.65,Chains 6,Chains,Chains 6,Components,3222.37,5,7.19
2023-03-25,North America,Customer 731,2994.01,758.08,25.32,8,4.11,Mountain Bikes 4,Mountain Bikes,,Bikes,3092.75,8,3.97
2023-12-16,Asia,Customer 34,225.65,12.09,5.36,10,3.07,Locks 3,Locks,,Accessories,204.14,12,2.63
2023-05-28,Australia,Customer 103,4361.66,586.64,13.45,9,7.62,Shorts 3,Shorts,,Clothing,4435.72,7,9.1
2023-09-25,North America,Customer 622,1203.52,327.36,27.2,4,5.83,Water Bottles 6,Water Bottles,,Accessories,992.89,6,5.68
2023-02-20,South America,Customer 315,1604.6,149.39,9.31,4,5.18,Shorts 9,Shorts,,Clothing,1557.84,5,4.78
2023-04-19,North America,Customer 660,2338.29,117.38,5.02,1,6.22,Water Bottles 6,Water Bottles,,Accessories,2425.69,1,6.25
2023-10-07,Australia,Customer 618,4253.15,541.43,12.73,9,8.36,Locks 7,Locks,,Accessories,3574.42,11,8.0
2023-01-07,Australia,Customer 606,2741.11,479.42,17.49,4,7.11,Pedals 1,Pedals,,Components,2714.93,2,5.71
2023-06-12,Africa,Customer 736,653.87,73.23,11.2,3,1.21,Lights 8,Lights,,Accessories,737.81,1,1.2
2023-11-09,Asia,Customer 848,645.87,126.01,19.51,3,8.86,Mountain Bikes 5,Mountain Bikes,,Bikes,541.79,4,10.49
2023-08-23,South America,Customer 507,224.24,56.44,25.17,8,1.47,Road Bikes 9,Road Bikes,,Bikes,186.14,8,1.56
2023-02-12,Europe,Customer 924,360.13,91.91,25.52,8,1.56,Lights 2,Lights,,Accessories,383.27,9,1.41
2023-04-12,Europe,Customer 815,3738.15,841.08,22.5,4,3.69,Shorts 5,Shorts,,Clothing,4068.74,3,3.42
2023-09-14,Africa,Customer 108,3896.68,817.91,20.99,3,2.96,Road Bikes 1,Road Bikes,,Bikes,4199.72,4,3.31
2023-05-20,North America,Customer 366,2756.2,305.39,11.08,10,6.2,Mountain Bikes 10,Mountain Bikes,Mountain Bikes 10,Bikes,3267.32,12,6.71
2023-09-16,Africa,Customer 689,386.6,62.59,16.19,1,6.01,Mountain Bikes 8,Mountain Bikes,,Bikes,322.76,2,5.74
2023-04-17,South America,Customer 983,477.7,132.23,27.68,4,3.62,Locks 5,Locks,,Accessories,498.28,6,3.81
2023-11-14,South America,Customer 935,3169.65,568.95,17.95,9,2.02,Touring Bikes 6,Touring Bikes,,Bikes,2662.27,9,2.11
2023-08-07,Europe,Customer 785,989.41,138.22,13.97,1,0.92,Lights 9,Lights,,Accessories,1100.68,0,0.85
2023-05-19,Asia,Customer 600,2975.11,697.37,23.44,8,5.01,Locks 2,Locks,,Accessories,2423.5,6,4.64
2023-03-15,Africa,Customer 824,3878.73,671.02,17.3,1,7.23,Locks 6,Locks,,Accessories,3512.68,2,6.92
2023-11-06,Africa,Customer 43,950.25,190.81,20.08,1,0.25,Road Bikes 4,Road Bikes,,Bikes,1131.01,2,0.22
2023-08-02,North America,Customer 232,2360.56,559.92,23.72,3,0.33,Touring Bikes 6,Touring Bikes,,Bikes,2807.29,1,0.32
2023-01-13,Asia,Customer 980,3321.74,933.08,28.09,7,8.64,Helmets 4,Helmets,,Clothing,2693.07,5,8.46
2023-11-05,South America,Customer 138,3682.32,234.93,6.38,10,7.54,Brakes 9,Brakes,,Components,3809.87,10,7.58
2023-05-03,Asia,Customer 292,1364.2,165.2,12.11,8,9.31,Shorts 1,Shorts,Shorts 1,Clothing,1121.81,8,10.09
2023-08-21,South America,Customer 716,359.43,24.41,6.79,7,2.02,Water Bottles 6,Water Bottles,,Accessories,398.84,8,2.19
2023-01-27,North America,Customer 917,3786.93,760.42,20.08,10,6.13,Road Bikes 9,Road Bikes,,Bikes,3421.11,9,6.19
2023-05-23,Africa,Customer 824,419.6,45.86,10.93,4,7.08,Brakes 2,Brakes,,Components,342.01,5,6.65
2023-10-08,Europe,Customer 466,88.69,19.56,22.05,10,0.75,Locks 3,Locks,,Accessories,86.39,12,0.72
2023-01-22,Europe,Customer 448,2244.43,487.27,21.71,6,1.35,Pedals 6,Pedals,,Components,2663.76,4,1.17
2023-12-19,Africa,Customer 451,4301.17,499.8,11.62,5,5.34,Jerseys 8,Jerseys,,Clothing,3662.31,5,5.34
2023-10-04,Asia,Customer 394,4483.24,245.68,5.48,6,2.16,Pedals 8,Pedals,,Components,4270.5,5,2.43
2023-08-12,North America,Customer 767,1758.67,441.43,25.1,9,4.91,Touring Bikes 3,Touring Bikes,Touring Bikes 3,Bikes,1979.59,8,4.24
2023-09-04,Australia,Customer 255,4578.31,797.54,17.42,4,4.46,Helmets 9,Helmets,,Clothing,4221.35,5,4.94
2023-02-10,Africa,Customer 430,553.48,60.61,10.95,4,4.32,Mountain Bikes 6,Mountain Bikes,,Bikes,584.89,6,4.84
2023-04-14,Asia,Customer 616,4939.54,438.14,8.87,6,8.09,Jerseys 7,Jerseys,,Clothing,4034.71,8,8.91
2023-09-06,South America,Customer 637,4309.48,825.27,19.15,1,3.67,Mountain Bikes 4,Mountain Bikes,,Bikes,3827.12,2,4.07
2023-11-08,North America,Customer 51,422.64,91.04,21.54,7,2.78,Pedals 2,Pedals,,Components,370.81,9,2.8
2023-03-11,Europe,Customer 520,59.42,9.54,16.05,6,5.72,Water Bottles 5,Water Bottles,,Accessories,54.8,7,5.7
2023-04-20,Africa,Customer 834,4211.62,485.6,11.53,5,8.01,Brakes 3,Brakes,,Components,3892.74,7,7.54
2023-04-05,South America,Customer 775,2662.56,391.4,14.7,10,1.76,Brakes 5,Brakes,,Components,2420.48,11,1.94
2023-02-09,Africa,Customer 909,4545.87,978.27,21.52,5,2.47,Shorts 6,Shorts,,Clothing,3748.81,6,2.15
2023-09-28,North America,Customer 280,1558.59,302.21,19.39,1,9.11,Touring Bikes 2,Touring Bikes,,Bikes,1749.64,-1,7.69
2023-02-26,North America,Customer 380,429.76,59.01,13.73,6,8.38,Pedals 4,Pedals,,Components,508.02,4,7.57
2023-09-22,Asia,Customer 454,3043.55,257.79,8.47,6,6.57,Mountain Bikes 8,Mountain Bikes,,Bikes,2660.43,7,7.15
2023-11-01,North America,Customer 277,2964.36,661.65,22.32,1,1.61,Helmets 4,Helmets,,Clothing,3169.63,1,1.68
2023-12-08,Australia,Customer 482,395.62,52.02,13.15,5,7.25,Road Bikes 3,Road Bikes,,Bikes,429.83,6,7.56
2023-10-21,Africa,Customer 280,600.31,164.18,27.35,7,1.33,Helmets 10,Helmets,,Clothing,507.72,9,1.36
2023-04-15,Asia,Customer 401,1478.98,142.43,9.63,3,8.38,Lights 3,Lights,,Accessories,1689.92,1,8.17
2023-10-18,Asia,Customer 748,3511.07,180.12,5.13,2,2.61,Chains 10,Chains,,Components,3054.96,1,2.97
2023-01-19,Asia,Customer 463,1830.23,118.42,6.47,2,3.39,Pedals 5,Pedals,,Components,2081.81,0,3.76
2023-09-28,Africa,Customer 41,1907.6,508.18,26.64,9,8.94,Shorts 2,Shorts,,Clothing,1541.45,8,9.95
2023-04-03,Australia,Customer 926,788.78,85.5,10.84,1,9.34,Water Bottles 8,Water Bottles,,Accessories,752.01,0,9.18
2023-10-10,North America,Customer 975,4973.62,725.65,14.59,10,0.64,Jerseys 10,Jerseys,Jerseys 10,Clothing,5218.25,11,0.7
2023-02-18,Asia,Customer 736,4728.7,1260.2,26.65,1,7.71,Locks 2,Locks,,Accessories,4900.15,2,9.22
2023-07-21,Europe,Customer 534,991.89,113.37,11.43,7,9.35,Gloves 5,Gloves,,Clothing,842.41,5,9.95
2023-12-03,Africa,Customer 383,1620.88,239.24,14.76,8,7.41,Mountain Bikes 10,Mountain Bikes,,Bikes,1485.8,8,6.25
2023-03-19,South America,Customer 276,3645.96,1071.55,29.39,7,2.32,Chains 7,Chains,,Components,3823.2,5,2.55
2023-03-29,Asia,Customer 118,2269.94,596.54,26.28,4,0.58,Helmets 7,Helmets,,Clothing,2376.93,2,0.63
2023-03-15,North America,Customer 299,560.12,58.53,10.45,8,3.29,Lights 2,Lights,,Accessories,476.57,7,3.62
2023-05-12,North America,Customer 139,1652.15,427.58,25.88,6,3.53,Brakes 9,Brakes,,Components,1781.39,4,3.12
2023-07-13,South America,Customer 886,4904.81,1295.36,26.41,6,4.96,Shorts 10,Shorts,,Clothing,5795.26,6,4.08
2023-05-19,South America,Customer 40,3705.06,226.75,6.12,10,7.65,Helmets 6,Helmets,,Clothing,4009.64,10,7.99
2023-03-21,Asia,Customer 169,819.24,85.69,10.46,6,8.74,Lights 1,Lights,,Accessories,935.05,4,8.6
2023-06-21,South America,Customer 499,924.0,212.98,23.05,4,5.98,Saddles 2,Saddles,,Components,916.73,6,5.07
2023-09-25,South America,Customer 523,4052.53,324.61,8.01,1,0.6,Touring Bikes 6,Touring Bikes,,Bikes,4429.38,-1,0.66
2023-02-26,Asia,Customer 537,2711.31,580.76,21.42,4,5.73,Jerseys 5,Jerseys,,Clothing,2723.6,6,5.32
2023-10-31,Africa,Customer 440,1211.5,88.56,7.31,7,0.5,Saddles 8,Saddles,,Components,1053.48,9,0.44
2023-06-10,North America,Customer 42,3031.99,867.15,28.6,4,1.83,Mountain Bikes 4,Mountain Bikes,,Bikes,3158.9,2,2.0
2023-07-31,Australia,Customer 404,3909.91,1168.28,29.88,4,7.76,Chains 10,Chains,,Components,3847.42,3,9.27
2023-08-16,Asia,Customer 526,884.89,239.1,27.02,10,9.08,Helmets 1,Helmets,,Clothing,982.8,10,9.47
2023-06-25,Asia,Customer 50,2824.02,671.83,23.79,10,3.29,Touring Bikes 6,Touring Bikes,,Bikes,2994.6,11,3.65
2023-06-26,Africa,Customer 411,3410.87,228.87,6.71,9,4.79,Brakes 8,Brakes,,Components,3641.17,10,3.9
2023-08-28,Europe,Customer 922,1063.51,102.74,9.66,6,4.46,Gloves 9,Gloves,,Clothing,1219.06,6,4.34
2023-09-12,Africa,Customer 549,4226.21,312.32,7.39,8,1.62,Chains 2,Chains,Chains 2,Components,4439.6,9,1.6
2023-11-23,Africa,Customer 958,3863.05,445.02,11.52,6,8.59,Touring Bikes 2,Touring Bikes,,Bikes,3643.25,7,9.11
2023-03-31,Asia,Customer 94,358.07,53.35,14.9,3,0.66,Locks 8,Locks,,Accessories,379.0,2,0.76
2023-11-22,North America,Customer 654,2301.54,172.16,7.48,1,4.49,Water Bottles 2,Water Bottles,,Accessories,2059.5,1,3.64
2023-01-05,South America,Customer 617,1263.69,218.62,17.3,7,5.29,Brakes 4,Brakes,,Components,1056.25,5,6.22
2023-11-16,Europe,Customer 710,881.79,245.14,27.8,2,2.4,Pedals 8,Pedals,,Components,962.76,2,2.43
2023-05-01,Asia,Customer 727,2241.2,579.57,25.86,4,6.67,Gloves 7,Gloves,,Clothing,2433.07,2,6.47
2023-05-18,Africa,Customer 784,1729.06,508.52,29.41,3,2.66,Shorts 8,Shorts,,Clothing,1666.52,3,2.26
2023-03-21,Australia,Customer 594,4970.68,1071.18,21.55,10,2.57,Saddles 3,Saddles,,Components,4578.22,11,2.25
2023-08-04,South America,Customer 340,1846.44,407.51,22.07,8,6.21,Road Bikes 9,Road Bikes,,Bikes,1876.71,9,5.92
2023-05-03,South America,Customer 9,1288.15,102.15,7.93,9,5.93,Helmets 10,Helmets,Helmets 10,Clothing,1304.24,8,6.95
2023-09-02,Asia,Customer 495,3182.92,257.5,8.09,5,5.58,Locks 6,Locks,,Accessories,3720.77,4,4.96
2023-07-20,Australia,Customer 487,1246.13,178.57,14.33,6,7.8,Chains 4,Chains,,Components,1090.84,5,9.27
2023-07-18,South America,Customer 402,1209.15,211.36,17.48,1,8.09,Brakes 10,Brakes,,Components,1312.26,-1,8.57
2023-12-07,North America,Customer 845,4985.59,983.66,19.73,8,8.94,Chains 7,Chains,,Components,4785.81,10,8.38
2023-09-15,Africa,Customer 805,984.05,74.0,7.52,6,3.3,Brakes 1,Brakes,,Components,931.23,4,3.88
2023-11-06,North America,Customer 942,787.09,61.63,7.83,3,4.83,Road Bikes 7,Road Bikes,Road Bikes 7,Bikes,853.82,5,5.2
2023-08-22,Africa,Customer 370,1248.27,156.53,12.54,9,9.05,Chains 3,Chains,,Components,1386.88,11,9.05
2023-03-02,Asia,Customer 825,1024.55,212.18,20.71,7,0.33,Pedals 3,Pedals,,Components,926.75,5,0.27
2023-05-27,Europe,Customer 56,2503.7,246.86,9.86,4,5.12,Helmets 4,Helmets,,Clothing,2837.27,2,5.98
2023-10-21,Australia,Customer 501,4930.7,1118.28,22.68,7,0.39,Locks 9,Locks,,Accessories,4771.56,9,0.35
2023-09-23,Africa,Customer 965,4922.3,1201.04,24.4,4,2.61,Saddles 7,Saddles,,Components,4415.85,5,2.93
2023-02-20,Africa,Customer 145,1428.36,399.08,27.94,6,0.03,Shorts 8,Shorts,,Clothing,1629.4,5,0.02
2023-03-19,Africa,Customer 766,3946.54,771.94,19.56,9,1.39,Locks 9,Locks,,Accessories,3567.69,10,1.43
2023-08-15,South America,Customer 1,1169.28,337.22,28.84,10,6.24,Touring Bikes 2,Touring Bikes,,Bikes,1366.13,8,6.25
2023-09-15,Africa,Customer 249,2063.6,618.05,29.95,8,3.0,Jerseys 8,Jerseys,,Clothing,2097.79,9,2.98
2023-07-15,South America,Customer 425,3190.64,664.93,20.84,3,5.41,Locks 1,Locks,Locks 1,Accessories,2604.95,2,5.34
2023-10-06,Australia,Customer 758,2827.14,728.55,25.77,4,9.34,Road Bikes 10,Road Bikes,,Bikes,3316.86,4,9.23
2023-10-18,Asia,Customer 691,599.87,43.13,7.19,4,8.82,Pedals 6,Pedals,,Components,634.11,3,9.87
2023-02-02,Africa,Customer 633,2571.54,133.98,5.21,1,2.17,Brakes 7,Brakes,,Components,2521.04,-1,2.56
2023-01-13,North America,Customer 92,4266.77,1158.43,27.15,3,6.87,Jerseys 5,Jerseys,,Clothing,4352.73,1,6.03
2023-03-13,Australia,Customer 643,3740.86,638.56,17.07,5,1.24,Chains 7,Chains,,Components,4090.4,3,1.27
2023-07-14,Africa,Customer 866,3176.75,659.81,20.77,8,8.07,Chains 9,Chains,,Components,2813.5,7,7.88
2023-03-18,Europe,Customer 764,404.83,38.66,9.55,8,9.01,Locks 10,Locks,,Accessories,356.03,7,8.85
2023-12-25,Australia,Customer 863,2322.83,667.58,28.74,9,9.04,Road Bikes 2,Road Bikes,,Bikes,2689.78,11,9.92
2023-01-30,South America,Customer 283,1213.68,131.08,10.8,6,0.19,Gloves 7,Gloves,,Clothing,1333.95,5,0.2
2023-08-03,Australia,Customer 312,3626.46,986.4,27.2,8,5.18,Mountain Bikes 4,Mountain Bikes,,Bikes,3941.3,8,5.9
2023-01-02,North America,Customer 477,1779.56,224.4,12.61,8,7.85,Saddles 9,Saddles,,Components,1604.44,7,7.05
2023-06-25,South America,Customer 58,3219.62,328.4,10.2,3,2.17,Shorts 1,Shorts,Shorts 1,Clothing,3810.89,1,1.88
2023-01-24,Europe,Customer 890,329.27,31.21,9.48,2,0.14,Lights 9,Lights,,Accessories,363.75,0,0.14
2023-02-11,Europe,Customer 302,4425.16,388.97,8.79,4,7.76,Shorts 3,Shorts,,Clothing,3594.53,4,6.35
2023-12-27,South America,Customer 102,1643.78,147.94,9.0,3,3.52,Saddles 6,Saddles,,Components,1463.37,4,4.19
2023-09-14,Asia,Customer 217,4695.16,656.38,13.98,10,4.76,Locks 8,Locks,,Accessories,5554.02,8,4.4
2023-11-30,Europe,Customer 132,4524.0,976.73,21.59,1,5.71,Touring Bikes 3,Touring Bikes,,Bikes,4846.59,1,5.28
2023-04-13,South America,Customer 369,4044.99,572.77,14.16,7,4.68,Road Bikes 4,Road Bikes,,Bikes,4826.22,8,5.26
2023-05-22,Africa,Customer 913,3220.86,659.63,20.48,9,2.86,Locks 4,Locks,,Accessories,2667.31,9,2.37
2023-08-25,Asia,Customer 583,3335.23,308.84,9.26,4,7.67,Locks 3,Locks,,Accessories,3959.79,2,8.37
2023-02-07,Australia,Customer 837,531.75,65.51,12.32,8,2.71,Helmets 6,Helmets,,Clothing,541.2,10,2.52
2023-05-18,Europe,Customer 979,1907.41,303.85,15.93,10,3.33,Lights 6,Lights,,Accessories,1682.73,9,2.88
2023-05-07,Europe,Customer 533,2037.95,471.17,23.12,7,1.64,Road Bikes 9,Road Bikes,,Bikes,2134.19,8,1.6
2023-04-10,North America,Customer 730,3159.08,673.2,21.31,5,0.55,Mountain Bikes 6,Mountain Bikes,,Bikes,3639.78,3,0.61
2023-01-17,South America,Customer 850,2389.15,670.87,28.08,3,2.24,Locks 9,Locks,,Accessories,2649.85,3,2.3
2023-06-19,Australia,Customer 943,1069.05,168.91,15.8,2,8.84,Helmets 9,Helmets,,Clothing,1035.31,1,10.38
2023-02-24,Australia,Customer 367,4944.33,525.58,10.63,7,7.17,Road Bikes 2,Road Bikes,,Bikes,5391.26,8,6.74
2023-01-11,North America,Customer 646,2248.06,234.92,10.45,2,5.36,Jerseys 1,Jerseys,,Clothing,1928.36,4,4.85
2023-11-16,Australia,Customer 606,818.37,63.01,7.7,9,8.62,Water Bottles 7,Water Bottles,Water Bottles 7,Accessories,747.71,10,9.38
2023-12-08,South America,Customer 574,2482.47,642.96,25.9,9,5.16,Water Bottles 4,Water Bottles,,Accessories,2029.77,11,4.6
2023-10-22,Australia,Customer 98,4635.09,1129.57,24.37,9,8.94,Saddles 10,Saddles,,Components,3837.77,11,9.81
2023-10-24,Europe,Customer 718,3046.98,563.69,18.5,2,1.95,Jerseys 3,Jerseys,,Clothing,3278.65,1,2.12
2023-04-26,Australia,Customer 965,165.43,38.64,23.36,4,5.34,Mountain Bikes 4,Mountain Bikes,,Bikes,139.51,5,4.74
2023-09-27,North America,Customer 918,2630.73,659.26,25.06,3,3.18,Saddles 4,Saddles,,Components,3036.19,3,2.79
2023-11-14,North America,Customer 201,290.81,62.15,21.37,2,1.22,Lights 2,Lights,,Accessories,263.77,3,1.45
2023-03-09,North America,Customer 373,1976.89,491.06,24.84,5,6.88,Pedals 7,Pedals,,Components,2102.69,6,6.51
2023-03-04,South America,Customer 823,3001.69,181.3,6.04,6,9.96,Jerseys 9,Jerseys,,Clothing,2734.31,8,9.62
2023-01-14,Asia,Customer 137,2256.93,293.18,12.99,10,8.59,Road Bikes 3,Road Bikes,,Bikes,2464.33,9,10.21
2023-02-06,South America,Customer 937,3001.55,853.34,28.43,3,1.87,Gloves 10,Gloves,,Clothing,2833.67,4,2.14
2023-02-14,Europe,Customer 362,244.88,51.16,20.89,10,8.88,Shorts 3,Shorts,,Clothing,234.02,10,8.27
2023-09-01,Asia,Customer 723,665.4,149.45,22.46,8,6.28,Touring Bikes 2,Touring Bikes,,Bikes,700.59,7,6.31
2023-10-28,North America,Customer 319,4062.13,617.04,15.19,5,7.87,Shorts 4,Shorts,,Clothing,4317.94,4,7.31
2023-08-25,Europe,Customer 406,1263.37,289.94,22.95,3,5.15,Saddles 7,Saddles,,Components,1337.83,4,4.3
2023-08-15,Africa,Customer 421,390.13,38.23,9.8,9,2.61,Road Bikes 2,Road Bikes,,Bikes,429.27,7,2.1
2023-01-16,Africa,Customer 667,2535.47,684.07,26.98,2,4.26,Lights 2,Lights,,Accessories,2771.01,0,4.84
